	CYAZ	KACV	KAST	KLAX	KLGB	KMRY	KNTD	KNZY	KOAK	KOTH	KSAN	KSFO	KVBG	PACD	PADK	PADQ	PAHO	PANT	PSIT	PYAK	average
August_1967	40.17857142857143	68.90756302521008	43.10344827586207	24.137931034482758	14.166666666666666	45.2991452991453	39.83739837398374	39.02439024390244	22.123893805309734	32.773109243697476	33.88429752066116	14.15929203539823	57.72357723577236		89.16666666666667	73.21428571428571	11.304347826086957			73.91304347826087	42.52456634552727
September_1967	46.902654867256636	46.2962962962963	35.714285714285715	43.24324324324324	36.36363636363637	40.0	59.48275862068966	47.89915966386555	27.45098039215686	30.088495575221238	43.47826086956522	18.627450980392158	53.097345132743364		72.64957264957265	53.50877192982456	21.62162162162162			64.42307692307692	43.57927122608518
May_1968	35.96491228070175	44.54545454545455	40.17094017094017	25.225225225225227	28.31858407079646	35.23809523809524	28.440366972477065	35.8974358974359	22.22222222222222	39.285714285714285	35.042735042735046	27.722772277227723	32.78688524590164		81.03448275862068	52.293577981651374	25.892857142857142			57.79816513761468	38.11061332327478
June_1968	39.6551724137931	47.61904761904762	46.728971962616825	47.66355140186916	40.54054054054054	42.20183486238532	59.09090909090909	58.62068965517241	23.300970873786408	30.097087378640776	51.30434782608695	18.446601941747574	41.88034188034188		90.75630252100841	52.83018867924528	6.796116504854369			62.5	44.70780442070857
July_1968	35.3448275862069	63.9344262295082	41.88034188034188	13.445378151260504	13.934426229508198	45.833333333333336	32.231404958677686	23.96694214876033	28.925619834710744	43.10344827586207	24.56140350877193	21.367521367521366	45.52845528455285		88.23529411764706	64.16666666666667	6.896551724137931			61.904761904761905	38.54475312954292
August_1968	48.78048780487805	57.391304347826086	42.857142857142854	30.76923076923077	23.931623931623932	46.08695652173913	36.52173913043478	28.571428571428573	32.0	50.43478260869565	23.008849557522122	29.807692307692307	49.586776859504134		90.5982905982906	32.142857142857146	8.849557522123893			33.65384615384615	39.11720980499037
September_1968	44.554455445544555	42.608695652173914	44.11764705882353	31.35593220338983	23.333333333333332	34.54545454545455	46.610169491525426	31.666666666666668	30.18867924528302	33.333333333333336	33.898305084745765	25.68807339449541	47.5		73.21428571428571	39.42307692307692	11.926605504587156			63.888888888888886	38.697270734447535
May_1969	36.607142857142854	56.52173913043478	45.19230769230769	50.413223140495866	45.378151260504204	44.62809917355372	60.176991150442475	63.114754098360656	28.205128205128204	46.36363636363637	57.89473684210526	27.19298245614035	53.78151260504202	83.19327731092437	88.33333333333333	59.63302752293578	18.446601941747574			73.26732673267327	52.13022065649493
June_1969	43.58974358974359	69.74789915966386	69.02654867256638	63.24786324786325	57.142857142857146	71.1864406779661	55.46218487394958	65.83333333333333	53.04347826086956	73.6842105263158	67.5	50.86206896551724	69.74789915966386	92.3076923076923	93.33333333333333	71.15384615384616	12.0			64.42307692307692	63.51624868490324
July_1969	36.206896551724135	59.166666666666664	47.15447154471545	22.727272727272727	20.535714285714285	44.166666666666664	43.47826086956522	36.36363636363637	18.333333333333332	31.03448275862069	29.245283018867923	9.322033898305085	55.46218487394958	83.33333333333333	89.25619834710744	57.65765765765766	9.090909090909092			76.22950819672131	42.70913945470928
August_1969	36.666666666666664	43.69747899159664	29.05982905982906	29.464285714285715	19.82758620689655	29.310344827586206	55.75221238938053	27.522935779816514	10.619469026548673	20.338983050847457	21.238938053097346	4.424778761061947	43.47826086956522	78.26086956521739	76.06837606837607	25.510204081632654	6.542056074766355			52.77777777777778	33.92005849805272
September_1969	42.608695652173914	45.714285714285715	40.36697247706422	50.0	31.03448275862069	39.6551724137931	63.559322033898304	50.43478260869565	20.535714285714285	33.9622641509434	43.10344827586207	13.392857142857142	66.37931034482759	79.48717948717949	64.34782608695652	58.18181818181818	11.504424778761061			51.32743362831859	44.75533277898722
May_1970	37.86407766990291	35.8974358974359	41.44144144144144	28.333333333333332	29.508196721311474	40.35087719298246	39.66942148760331	44.067796610169495	23.364485981308412	23.423423423423422	41.228070175438596	24.299065420560748	48.24561403508772	76.42276422764228	91.12903225806451	71.66666666666667	17.117117117117118			71.17117117117117	43.6222217128145
June_1970	29.807692307692307	61.607142857142854	40.36697247706422	45.2991452991453	38.46153846153846	42.857142857142854	49.152542372881356	56.779661016949156	27.027027027027028	35.13513513513514	55.172413793103445	24.56140350877193	59.82905982905983	67.52136752136752	91.59663865546219	58.771929824561404	6.1946902654867255			61.206896551724135	47.297133320069776
July_1970	50.42016806722689	70.49180327868852	41.88034188034188	21.551724137931036	15.044247787610619	45.90163934426229	43.69747899159664	37.28813559322034	27.868852459016395	34.18803418803419	28.571428571428573	19.00826446280992	48.38709677419355	77.41935483870968	92.74193548387096	70.43478260869566	6.6115702479338845			73.04347826086956	44.69724094313559
August_1970	49.13793103448276	67.47967479674797	50.0	24.576271186440678	10.833333333333334	49.193548387096776	35.833333333333336	31.147540983606557	37.096774193548384	46.721311475409834	26.271186440677965	27.419354838709676	44.71544715447155	82.25806451612904	92.56198347107438	54.310344827586206	13.91304347826087			66.11570247933884	44.97693588501378
September_1970	30.97345132743363	19.444444444444443	22.413793103448278	20.338983050847457	14.52991452991453	15.238095238095237	33.333333333333336	28.205128205128204	6.086956521739131	26.08695652173913	26.956521739130434	2.586206896551724	26.785714285714285	64.70588235294117	56.666666666666664	46.017699115044245	12.844036697247706			62.5	28.650765779412204
May_1971	39.823008849557525	51.282051282051285	55.0	38.05309734513274	37.28813559322034	50.0	49.09090909090909	49.18032786885246	36.607142857142854	49.13793103448276	52.03252032520325	34.74576271186441	53.389830508474574	84.6774193548387	74.19354838709677	73.98373983739837	30.508474576271187			80.34188034188034	52.18532110913204
June_1971	62.93103448275862	55.96330275229358	40.17094017094017	37.06896551724138	36.97478991596638	44.827586206896555	48.24561403508772	53.78151260504202	36.8421052631579	33.333333333333336	53.44827586206897	28.448275862068964	61.206896551724135	83.19327731092437	85.83333333333333	76.66666666666667	19.166666666666668			65.21739130434783	51.2955537689177
July_1971	41.73913043478261	60.97560975609756	50.0	23.931623931623932	17.391304347826086	49.59349593495935	49.12280701754386	42.5	25.40983606557377	38.65546218487395	36.52173913043478	23.96694214876033	58.87096774193548	75.0	94.35483870967742	52.99145299145299	21.62162162162162			80.0	46.813712889842435
August_1971	44.14414414414414	54.23728813559322	34.166666666666664	14.754098360655737	13.114754098360656	30.327868852459016	33.05785123966942	27.049180327868854	23.728813559322035	41.666666666666664	25.619834710743802	13.934426229508198	38.983050847457626	94.3089430894309	87.09677419354838	52.459016393442624	32.231404958677686			67.76859504132231	40.48052097308544
September_1971	28.440366972477065	43.58974358974359	24.56140350877193	21.666666666666668	21.008403361344538	17.5	23.275862068965516	26.271186440677965	10.92436974789916	25.925925925925927	28.205128205128204	9.166666666666666	21.238938053097346	73.94957983193277	73.33333333333333	46.017699115044245	6.1946902654867255			45.21739130434783	30.360408614306078
May_1972	42.34234234234234	65.2542372881356	43.925233644859816	26.446280991735538	24.56140350877193		33.333333333333336	24.369747899159663	27.522935779816514	50.943396226415096	28.448275862068964	23.214285714285715	39.83050847457627	76.66666666666667	88.23529411764706	63.392857142857146	22.01834862385321			56.30252100840336	43.341627566172235
June_1972	44.54545454545455	61.73913043478261	50.442477876106196	39.285714285714285	37.391304347826086		41.228070175438596	55.55555555555556	26.785714285714285	30.097087378640776	53.333333333333336	21.05263157894737	55.65217391304348	88.33333333333333	85.83333333333333	67.22689075630252	10.526315789473685			72.07207207207207	49.476505470298356
July_1972	38.01652892561984	76.22950819672131	46.721311475409834	19.130434782608695	16.379310344827587		36.8421052631579	23.770491803278688	33.62068965517241	43.58974358974359	20.0	26.724137931034484	39.66942148760331	60.65573770491803	88.70967741935483	39.83050847457627	4.9504950495049505			56.30252100840336	39.47897783011383
August_1972	30.275229357798164	49.57983193277311	23.96694214876033	23.931623931623932	18.0327868852459		24.59016393442623	30.833333333333332	21.92982456140351	28.448275862068964	27.11864406779661	12.931034482758621	40.49586776859504	93.54838709677419	86.66666666666667	66.11570247933884	15.702479338842975			77.23577235772358	39.494268600348825
September_1972	44.54545454545455	45.6140350877193	35.39823008849557	19.642857142857142	20.754716981132077		32.45614035087719	34.21052631578947	26.363636363636363	25.0	39.823008849557525	20.72072072072072	37.391304347826086	59.48275862068966	94.16666666666667	38.65546218487395	10.619469026548673			51.32743362831859	37.42190711300962
May_1973	44.44444444444444	55.357142857142854	46.36363636363637	52.10084033613445	48.275862068965516	40.0	60.65573770491803	59.01639344262295	18.867924528301888	38.679245283018865	55.73770491803279	17.92452830188679	60.869565217391305	81.45161290322581	80.64516129032258	80.48780487804878	19.82758620689655	39.361702127659576		69.23076923076923	51.01566642649573
June_1973	39.25233644859813	42.857142857142854	42.20183486238532	36.44859813084112	34.234234234234236	37.86407766990291	57.52212389380531	43.58974358974359	18.01801801801802	31.73076923076923	47.11538461538461	11.607142857142858	50.90909090909091	76.06837606837607	74.78991596638656	55.932203389830505	11.818181818181818	38.70967741935484		44.54545454545455	41.853384553928606
July_1973	40.833333333333336	52.892561983471076	41.1764705882353	44.166666666666664	37.903225806451616	40.67796610169491	60.65573770491803	55.645161290322584	22.580645161290324	36.36363636363637	50.42016806722689	14.516129032258064	53.225806451612904	86.06557377049181	90.08264462809917	68.33333333333333	10.185185185185185	38.23529411764706		67.5	47.97155471504603
August_1973	49.57983193277311	66.66666666666667	57.72357723577236	33.05785123966942	27.419354838709676	47.93388429752066	57.25806451612903	42.27642276422764	30.64516129032258	36.75213675213675	37.704918032786885	22.131147540983605	55.73770491803279	79.33884297520662	90.98360655737704	24.778761061946902	13.761467889908257	34.862385321100916		61.86440677966102	45.81453645320694
September_1973	39.83050847457627	41.02564102564103	36.93693693693694	48.275862068965516	49.152542372881356	47.61904761904762	63.24786324786325	50.0	35.39823008849557	34.862385321100916	52.10084033613445	28.31858407079646	60.526315789473685	65.54621848739495	69.74789915966386	42.608695652173914	13.157894736842104	47.57281553398058		38.05309734513274	45.472704119321115
May_1974	52.63157894736842	25.663716814159294	45.2991452991453	38.65546218487395	52.99145299145299	37.93103448275862	51.239669421487605	59.32203389830509	20.353982300884955	34.21052631578947	56.666666666666664	13.274336283185841	54.166666666666664	87.60330578512396	89.51612903225806	56.89655172413793	11.711711711711711			60.3448275862069	47.137711006232415
June_1974	43.11926605504587	59.130434782608695	43.75	36.75213675213675	30.70175438596491	36.93693693693694	48.333333333333336	44.166666666666664	24.107142857142858	46.902654867256636	40.17094017094017	21.92982456140351	47.32142857142857	86.20689655172414	90.83333333333333	33.027522935779814	2.830188679245283			56.89655172413793	44.062056286949186
July_1974	40.0	50.833333333333336	42.10526315789474	23.96694214876033	15.966386554621849	42.10526315789474	33.60655737704918	30.508474576271187	30.0	41.228070175438596	27.11864406779661	24.390243902439025	43.69747899159664	80.64516129032258	86.88524590163935	47.82608695652174	8.547008547008547			54.7008547008547	40.22950082441351
August_1974	52.136752136752136	58.8235294117647	60.50420168067227	42.10526315789474	36.75213675213675	48.275862068965516	55.645161290322584	49.18032786885246	39.31623931623932	37.5	48.333333333333336	26.89075630252101	73.33333333333333	79.67479674796748	81.9672131147541	36.206896551724135	8.474576271186441			50.43478260869565	49.197508997061995
September_1974	25.925925925925927	67.24137931034483	31.25	47.82608695652174	29.05982905982906	50.0	58.333333333333336	46.15384615384615	36.440677966101696	45.535714285714285	40.33613445378151	20.833333333333332	60.16949152542373	83.19327731092437	60.68376068376068	52.17391304347826	21.1864406779661			50.0	45.90795244557139
May_1975	41.12903225806452	34.45378151260504	45.87155963302752	41.80327868852459	26.050420168067227	40.51724137931034	55.28455284552845	52.41935483870968	20.37037037037037	36.607142857142854	49.586776859504134	18.095238095238095	52.99145299145299	67.5	77.04918032786885	65.0	19.65811965811966	32.71028037383178	47.11538461538461	52.17391304347826	43.81935402581145
June_1975	42.3728813559322	38.793103448275865	50.0	62.16216216216216	45.04504504504504	51.75438596491228	65.0	65.78947368421052	29.661016949152543	42.592592592592595	54.78260869565217	28.448275862068964	75.28089887640449	71.42857142857143	89.91596638655462	50.847457627118644	18.26086956521739	43.36283185840708	70.75471698113208	78.99159663865547	53.76222275610328
July_1975	47.58064516129032	56.91056910569106	50.0	30.17241379310345	26.229508196721312	46.610169491525426	52.5	43.80165289256198	35.483870967741936	47.540983606557376	40.17094017094017	35.869565217391305	70.11494252873563	69.91869918699187	89.51612903225806	48.717948717948715	18.58407079646018	56.41025641025641	68.80733944954129	53.389830508474574	49.41647676170955
August_1975	70.96774193548387	56.19834710743802	53.78151260504202	38.93805309734513	27.642276422764226	43.333333333333336	51.61290322580645	35.53719008264463	27.642276422764226	39.83050847457627	35.0	23.91304347826087	56.09756097560975	86.77685950413223	87.60330578512396	31.623931623931625	22.123893805309734	48.739495798319325	50.43478260869565	52.10084033613445	46.994892831135786
September_1975	31.35593220338983	70.0	24.347826086956523	32.47863247863248	26.271186440677965	51.282051282051285	45.833333333333336	32.758620689655174	38.26086956521739	42.47787610619469	34.74576271186441	22.608695652173914	51.19047619047619	81.66666666666667	71.66666666666667	46.610169491525426	12.605042016806722	44.24778761061947	64.65517241379311	75.21367521367522	45.01382214101882
May_1976	51.75438596491228	27.5	35.294117647058826	38.333333333333336	32.20338983050848	40.56603773584906	47.540983606557376	46.721311475409834	21.428571428571427	28.333333333333332	48.717948717948715	21.153846153846153	54.054054054054056	82.78688524590164	82.92682926829268	54.23728813559322	16.379310344827587	60.18518518518518	57.94392523364486	66.94214876033058	45.750144272757936
June_1976	42.857142857142854	40.869565217391305	37.391304347826086	18.34862385321101	21.05263157894737	21.69811320754717	21.238938053097346	26.956521739130434	19.09090909090909	27.35042735042735	21.428571428571427	20.0	22.471910112359552	72.41379310344827	92.5	42.3728813559322	5.357142857142857	51.02040816326531	66.96428571428571	58.47457627118644	36.49288731509109
July_1976	38.793103448275865	55.833333333333336	29.26829268292683	42.622950819672134	36.0655737704918	37.60683760683761	61.47540983606557	59.01639344262295	30.89430894308943	30.508474576271187	55.73770491803279	23.770491803278688	66.26506024096386	81.30081300813008	86.06557377049181	67.47967479674797	8.695652173913043	51.401869158878505	32.11009174311926	31.666666666666668	46.32891383699047
August_1976	65.17857142857143	60.65573770491803	49.193548387096776	18.852459016393443	14.634146341463415	38.73873873873874	18.0327868852459	26.229508196721312	28.333333333333332	47.05882352941177	22.131147540983605	27.272727272727273	39.285714285714285	80.48780487804878	91.12903225806451	54.54545454545455	17.073170731707318	53.398058252427184	40.19607843137255	45.90163934426229	41.91642405513283
September_1976	45.04504504504504	47.36842105263158	33.04347826086956	35.18518518518518	36.03603603603604	27.358490566037737	48.24561403508772	51.81818181818182	28.82882882882883	37.93103448275862	45.04504504504504	25.892857142857142	40.84507042253521	84.48275862068965	80.83333333333333	50.847457627118644	14.655172413793103	52.0	22.972972972972972	35.96491228070175	42.21999475848545
May_1977	58.97435897435897	24.074074074074073	45.08196721311475	29.310344827586206	21.84873949579832	27.272727272727273	25.203252032520325	37.1900826446281	21.1864406779661	39.02439024390244	31.896551724137932	22.22222222222222	16.666666666666668	73.98373983739837	79.67479674796748	33.91304347826087	23.68421052631579	32.97872340425532	21.49532710280374	18.42105263157895	34.20513558991419
June_1977	50.450450450450454	64.91228070175438	59.63302752293578	48.275862068965516	36.111111111111114	46.22641509433962	58.26086956521739	57.01754385964912	34.343434343434346	41.44144144144144	49.549549549549546	33.980582524271846	56.32183908045977	91.59663865546219	89.16666666666667	42.608695652173914	10.0	62.857142857142854	52.17391304347826	31.896551724137932	50.841200795632105
July_1977	46.55172413793103	44.827586206896555	47.00854700854701	20.0	16.964285714285715	27.272727272727273	37.28813559322034	32.20338983050848	21.487603305785125	29.661016949152543	29.20353982300885	15.573770491803279	30.0	71.55172413793103	84.55284552845528	47.45762711864407	4.310344827586207	45.87155963302752	56.52173913043478	47.05882352941177	37.76834951196785
August_1977	46.08695652173913	69.67213114754098	55.645161290322584	24.59016393442623	24.166666666666668	45.04504504504504	45.0	40.67796610169491	41.81818181818182	53.333333333333336	33.333333333333336	31.53153153153153	54.255319148936174	83.60655737704919	87.90322580645162	57.85123966942149	15.966386554621849	26.16822429906542	43.47826086956522	30.0	45.50648422244633
September_1977	33.92857142857143	45.378151260504204	28.205128205128204	30.508474576271187	27.11864406779661	24.770642201834864	37.719298245614034	29.565217391304348	29.72972972972973	34.21052631578947	19.626168224299064	21.05263157894737	40.0	50.0	67.52136752136752	14.678899082568808	21.62162162162162	40.86021505376344	27.43362831858407	28.82882882882883	32.637887182626244
May_1978	38.26086956521739	22.321428571428573	37.93103448275862	21.92982456140351	18.96551724137931	18.181818181818183	25.68807339449541	19.81981981981982	9.523809523809524	27.11864406779661	24.324324324324323	6.666666666666667	26.666666666666668	78.86178861788618	80.64516129032258	68.33333333333333	16.52892561983471	37.86407766990291	50.892857142857146	54.621848739495796	34.257324474060866
June_1978	33.035714285714285	54.3859649122807	43.85964912280702	30.76923076923077	15.789473684210526	32.67326732673267	36.283185840707965	31.304347826086957	20.512820512820515	35.08771929824562	28.07017543859649	18.803418803418804	42.16867469879518	70.58823529411765	90.83333333333333	25.217391304347824	16.379310344827587	20.0	56.19047619047619	72.41379310344827	38.71830910450991
July_1978	47.82608695652174	61.47540983606557	61.78861788617886	21.13821138211382	13.821138211382113	48.30508474576271	39.166666666666664	29.166666666666668	27.868852459016395	39.83050847457627	25.833333333333332	26.612903225806452	53.164556962025316	69.91869918699187	86.06557377049181	63.41463414634146	15.573770491803279	40.77669902912621	66.36363636363636	69.35483870967742	45.37329442520922
August_1978	55.96330275229358	47.00854700854701	45.08196721311475	26.829268292682926	25.619834710743802	28.037383177570092	49.166666666666664	34.45378151260504	13.821138211382113	36.440677966101696	31.092436974789916	8.19672131147541	46.666666666666664	63.9344262295082	82.78688524590164	43.58974358974359	18.333333333333332	47.0	54.0	38.84297520661157	39.8432878034869
September_1978	47.78761061946903	28.571428571428573	38.392857142857146	19.82758620689655	19.130434782608695	13.461538461538462	25.423728813559322	26.724137931034484	8.181818181818182	34.61538461538461	31.304347826086957	10.0	12.5	53.78151260504202	74.78260869565217	24.299065420560748	13.157894736842104	42.857142857142854	28.846153846153847	33.6283185840708	29.363678494907326
May_1979	49.549549549549546	45.535714285714285	40.36697247706422	39.285714285714285	31.57894736842105	39.473684210526315	44.91525423728814	54.166666666666664	27.35042735042735	38.46153846153846	47.45762711864407	22.033898305084747	46.59090909090909	59.50413223140496	85.48387096774194	59.66386554621849	18.333333333333332	40.0	54.78260869565217	75.86206896551724	46.01983915737081
June_1979	50.0	39.823008849557525	36.75213675213675	31.03448275862069	24.347826086956523	31.192660550458715	37.391304347826086	41.81818181818182	18.42105263157895	24.347826086956523	40.36697247706422	14.40677966101695	41.666666666666664	71.55172413793103	93.22033898305085	42.857142857142854	13.157894736842104	38.23529411764706	57.27272727272727	76.92307692307692	41.239354885771974
July_1979	48.30508474576271	48.69565217391305	34.710743801652896	29.05982905982906	22.88135593220339	37.28813559322034	49.557522123893804	33.60655737704918	30.70175438596491	31.666666666666668	34.710743801652896	20.0	55.81395348837209	74.59016393442623	80.64516129032258	35.65217391304348	16.23931623931624	31.57894736842105	55.55555555555556	69.16666666666667	42.02129920589664
August_1979	55.55555555555556	40.17094017094017	42.016806722689076	31.092436974789916	25.203252032520325	29.565217391304348	40.49586776859504	41.666666666666664	28.09917355371901	29.310344827586206	38.65546218487395	21.666666666666668	54.02298850574713	77.3109243697479	91.93548387096774	40.0	21.008403361344538	32.67326732673267	43.85964912280702	68.42105263157895	42.63650798524164
September_1979	41.34615384615385	28.94736842105263	18.181818181818183	13.88888888888889	11.009174311926605	18.58407079646018	17.857142857142858	22.608695652173914	16.10169491525424	36.206896551724135	17.54385964912281	11.016949152542374	29.850746268656717	50.87719298245614	86.66666666666667	42.608695652173914	15.517241379310345	51.886792452830186	25.925925925925927	63.10679611650485	30.98663853343927
May_1980	42.57425742574257	50.0	58.47457627118644	34.48275862068966	23.333333333333332	50.0	41.37931034482759	42.97520661157025	29.906542056074766	40.67796610169491	43.442622950819676	29.72972972972973	42.30769230769231	68.64406779661017	93.54838709677419	67.52136752136752	27.272727272727273	39.42307692307692	44.339622641509436	73.33333333333333	47.168328916938
June_1980	45.2991452991453	40.70796460176991	38.59649122807018	12.380952380952381	15.238095238095237	31.896551724137932	17.59259259259259	27.102803738317757	23.68421052631579	23.47826086956522	25.0	27.43362831858407	35.36585365853659	82.5	95.0	34.61538461538461	20.353982300884955	38.04347826086956	41.5929203539823	69.64285714285714	37.27625864250307
July_1980	51.32743362831859	54.54545454545455	54.09836065573771	23.529411764705884	8.474576271186441	41.12903225806452	26.666666666666668	29.26829268292683	33.05785123966942	28.333333333333332	26.271186440677965	23.333333333333332	44.943820224719104	71.31147540983606	91.93548387096774	40.33613445378151	23.529411764705884	66.37931034482759	66.08695652173913	75.63025210084034	44.00938887557463
August_1980	55.65217391304348	65.83333333333333	70.24793388429752	23.577235772357724	15.573770491803279	47.36842105263158	29.838709677419356	35.483870967741936	36.36363636363637	39.6551724137931	34.710743801652896	24.166666666666668	61.904761904761905	59.66386554621849	89.16666666666667	33.6283185840708	22.5	42.592592592592595	45.45454545454545	61.81818181818182	44.76003004527075
September_1980	66.66666666666667	44.44444444444444	57.00934579439252	47.5	38.13559322033898	46.08695652173913	54.621848739495796	49.152542372881356	33.04347826086956	38.793103448275865	45.2991452991453	25.641025641025642	57.142857142857146	56.779661016949156	78.99159663865547	35.65217391304348	10.256410256410257	43.29896907216495	42.20183486238532	77.19298245614036	47.395531788394074
May_1981	43.85964912280702	32.432432432432435	37.28813559322034	35.714285714285715	36.8421052631579	31.147540983606557	46.2962962962963	50.413223140495866	18.75	36.97478991596638	53.91304347826087	17.307692307692307	54.11764705882353	38.46153846153846	91.93548387096774	50.833333333333336	19.00826446280992	36.283185840707965	37.391304347826086	63.80952380952381	41.63897377168763
June_1981	49.056603773584904	33.0188679245283	38.05309734513274	26.666666666666668	22.5	18.26086956521739	38.13559322033898	36.440677966101696	8.771929824561404	37.03703703703704	32.47863247863248	9.090909090909092	31.764705882352942	49.57983193277311	93.33333333333333	23.008849557522122	5.217391304347826	31.77570093457944	36.36363636363637	54.3859649122807	33.747014955676825
July_1981	42.98245614035088	50.0	50.833333333333336	14.285714285714286	14.285714285714286	43.96551724137931	42.857142857142854	29.166666666666668	30.89430894308943	33.333333333333336	26.31578947368421	17.24137931034483	54.44444444444444	76.47058823529412	91.0569105691057	42.622950819672134	20.833333333333332	18.75	72.64957264957265	91.869918699187	43.24295373106814
August_1981	53.44827586206897	67.24137931034483	45.0	19.672131147540984	18.852459016393443	45.0	33.60655737704918	29.166666666666668	37.39837398373984	51.260504201680675	30.76923076923077	24.390243902439025	46.51162790697674	71.90082644628099	87.09677419354838	42.27642276422764	39.166666666666664	32.142857142857146	61.81818181818182	75.80645161290323	45.626281539439844
September_1981	45.714285714285715	49.13793103448276	24.778761061946902	31.623931623931625	27.19298245614035	33.035714285714285	45.76271186440678	26.666666666666668	27.966101694915253	34.48275862068966	28.205128205128204	23.214285714285715	52.94117647058823	52.10084033613445	73.72881355932203	37.60683760683761	14.782608695652174	46.42857142857143	53.77358490566038	73.72881355932203	40.143625275234115
May_1982	20.560747663551403	35.18518518518518	46.15384615384615	49.12280701754386	45.76271186440678	58.97435897435897	53.91304347826087	55.73770491803279	33.333333333333336	27.586206896551722	55.37190082644628	30.0	64.0	67.21311475409836	87.09677419354838	43.24324324324324	15.929203539823009	32.72727272727273	55.65217391304348	72.88135593220339	47.5222492307375
June_1982	48.148148148148145	68.0672268907563	65.17857142857143	52.54237288135593	53.84615384615385	57.758620689655174	53.91304347826087	59.66386554621849	46.15384615384615	58.26086956521739	59.48275862068966	35.59322033898305	63.63636363636363	73.94957983193277	92.5	61.206896551724135	7.339449541284404	22.22222222222222	62.06896551724138	74.33628318584071	55.793422903723275
July_1982	40.0	60.0	48.69565217391305	11.666666666666666	13.008130081300813	50.925925925925924	30.508474576271187	27.049180327868854	32.231404958677686	46.49122807017544	25.833333333333332	29.82456140350877	53.65853658536585	83.19327731092437	89.34426229508196	34.78260869565217	15.789473684210526	38.333333333333336	64.54545454545455	65.83333333333333	43.08574186504989
August_1982	36.69724770642202	57.983193277310924	32.47863247863248	23.47826086956522	19.29824561403509	36.69724770642202	33.61344537815126	37.81512605042017	25.833333333333332	33.05785123966942	36.03603603603604	19.469026548672566	54.8780487804878	74.78991596638656	89.51612903225806	36.283185840707965	14.285714285714286	30.70175438596491	60.0	62.60162601626016	40.77570102732252
September_1982	39.175257731958766	38.26086956521739	28.448275862068964	20.0	27.678571428571427	22.123893805309734	29.565217391304348	36.52173913043478	13.043478260869565	27.678571428571427	29.464285714285715	11.403508771929825	32.5	80.50847457627118	71.42857142857143	47.45762711864407	24.347826086956523	47.36842105263158	63.47826086956522	65.2542372881356	37.78535437556488
May_1983	30.526315789473685	55.0	49.152542372881356	32.520325203252035	23.140495867768596	34.25925925925926	41.1764705882353	45.833333333333336	30.17241379310345	47.05882352941177	40.16393442622951	23.728813559322035	35.714285714285715	76.03305785123968	92.74193548387096	63.333333333333336	15.573770491803279	41.12149532710281	54.285714285714285	71.9298245614035	45.173307238551196
June_1983	30.097087378640776	33.333333333333336	43.47826086956522	50.847457627118644	44.44444444444444	47.66355140186916	67.79661016949153	58.11965811965812	23.214285714285715	38.18181818181818	52.10084033613445	22.429906542056074	70.45454545454545	58.8235294117647	95.6140350877193	66.66666666666667	13.559322033898304	35.714285714285715	35.3448275862069	44.91525423728814	46.639986015539534
July_1983	39.80582524271845	50.40650406504065	43.333333333333336	17.355371900826448	20.32520325203252	35.96491228070175	29.26829268292683	30.64516129032258	26.446280991735538	37.704918032786885	30.252100840336134	23.140495867768596	38.46153846153846	68.85245901639344	92.74193548387096	37.60683760683761	7.5	35.08771929824562	45.945945945945944	51.69491525423729	38.12698754237995
August_1983	28.72340425531915	59.83606557377049	34.78260869565217	13.934426229508198	12.396694214876034	30.90909090909091	21.774193548387096	26.446280991735538	19.00826446280992	24.778761061946902	17.54385964912281	16.666666666666668	41.75824175824176	82.78688524590164	87.09677419354838	19.65811965811966	19.130434782608695	47.540983606557376	48.67256637168141	61.15702479338843	35.73006733344667
September_1983	30.303030303030305	36.206896551724135	37.96296296296296	17.5	18.48739495798319	36.44859813084112	38.333333333333336	26.050420168067227	23.529411764705884	15.652173913043478	19.23076923076923	22.689075630252102	27.710843373493976	65.8119658119658	66.66666666666667	26.08695652173913	15.929203539823009	30.555555555555557	45.833333333333336	51.30434782608695	32.614646978768874
May_1984	47.19101123595506	29.896907216494846	42.73504273504273	21.428571428571427	20.512820512820515	5.769230769230769	30.252100840336134	34.166666666666664	5.9405940594059405	41.81818181818182	29.914529914529915	7.4766355140186915	21.428571428571427	77.5	81.30081300813008	34.82142857142857	10.81081081081081	28.440366972477065	28.82882882882883	49.557522123893804	32.48953172276975
June_1984	41.25	45.689655172413794	54.054054054054056	31.192660550458715	29.310344827586206	43.51851851851852	41.88034188034188	46.15384615384615	27.61904761904762	37.735849056603776	35.45454545454545	26.041666666666668	50.0	79.82456140350877	90.0	48.24561403508772	8.849557522123893	48.275862068965516	39.823008849557525	58.035714285714285	44.14774240595202
July_1984	36.58536585365854	39.34426229508197	42.608695652173914	16.216216216216218	7.5	32.20338983050848	33.05785123966942	20.168067226890756	20.17543859649123	25.0	17.431192660550458	16.50485436893204	43.02325581395349	85.83333333333333	78.04878048780488	46.610169491525426	21.73913043478261	40.51724137931034	40.17094017094017	70.94017094017094	36.68391779959971
August_1984	41.97530864197531	55.55555555555556	31.53153153153153	21.367521367521366	20.66115702479339	33.61344537815126	26.829268292682926	40.98360655737705	24.786324786324787	32.11009174311926	42.20183486238532	17.307692307692307	37.234042553191486	78.68852459016394	83.87096774193549	31.35593220338983	22.764227642276424	49.107142857142854	34.862385321100916	42.73504273504273	38.477080184667685
