	CYAZ	KACV	KAST	KLAX	KLGB	KMRY	KNTD	KNZY	KOAK	KOTH	KSAN	KSFO	KVBG	PACD	PADK	PADQ	PAHO	PANT	PSIT	PYAK	average
Aug_1967	40.1785714285714	68.9075630252101	43.1034482758621	24.1379310344828	14.1666666666667	45.2991452991453	39.8373983739837	39.0243902439024	22.1238938053097	32.7731092436975	33.8842975206612	14.1592920353982	57.7235772357724		89.1666666666667	73.2142857142857	11.304347826087			73.9130434782609	42.52456634552728
Sep_1967	46.9026548672566	46.2962962962963	35.7142857142857	43.2432432432432	36.3636363636364	40.0	59.4827586206897	47.8991596638655	27.4509803921569	30.0884955752212	43.4782608695652	18.6274509803922	53.0973451327434		72.6495726495726	53.5087719298246	21.6216216216216			64.4230769230769	43.579271226085176
May_1968	35.9649122807018	44.5454545454545	40.1709401709402	25.2252252252252	28.3185840707965	35.2380952380952	28.4403669724771	35.8974358974359	22.2222222222222	39.2857142857143	35.042735042735	27.7227722772277	32.7868852459016		81.0344827586207	52.2935779816514	25.8928571428571			57.7981651376147	38.11061332327478
Jun_1968	39.6551724137931	47.6190476190476	46.7289719626168	47.6635514018692	40.5405405405405	42.2018348623853	59.0909090909091	58.6206896551724	23.3009708737864	30.0970873786408	51.304347826087	18.4466019417476	41.8803418803419		90.7563025210084	52.8301886792453	6.79611650485437			62.5	44.70780442070858
Jul_1968	35.3448275862069	63.9344262295082	41.8803418803419	13.4453781512605	13.9344262295082	45.8333333333333	32.2314049586777	23.9669421487603	28.9256198347107	43.1034482758621	24.5614035087719	21.3675213675214	45.5284552845528		88.2352941176471	64.1666666666667	6.89655172413793			61.9047619047619	38.54475312954291
Aug_1968	48.780487804878	57.3913043478261	42.8571428571429	30.7692307692308	23.9316239316239	46.0869565217391	36.5217391304348	28.5714285714286	32.0	50.4347826086956	23.0088495575221	29.8076923076923	49.5867768595041		90.5982905982906	32.1428571428571	8.84955752212389			33.6538461538462	39.11720980499036
Sep_1968	44.5544554455446	42.6086956521739	44.1176470588235	31.3559322033898	23.3333333333333	34.5454545454545	46.6101694915254	31.6666666666667	30.188679245283	33.3333333333333	33.8983050847458	25.6880733944954	47.5		73.2142857142857	39.4230769230769	11.9266055045872			63.8888888888889	38.697270734447514
May_1969	36.6071428571429	56.5217391304348	45.1923076923077	50.4132231404959	45.3781512605042	44.6280991735537	60.1769911504425	63.1147540983607	28.2051282051282	46.3636363636364	57.8947368421053	27.1929824561404	53.781512605042	83.1932773109244	88.3333333333333	59.6330275229358	18.4466019417476			73.2673267326733	52.13022065649495
Jun_1969	43.5897435897436	69.7478991596639	69.0265486725664	63.2478632478632	57.1428571428571	71.1864406779661	55.4621848739496	65.8333333333333	53.0434782608696	73.6842105263158	67.5	50.8620689655172	69.7478991596639	92.3076923076923	93.3333333333333	71.1538461538462	12.0			64.4230769230769	63.51624868490324
Jul_1969	36.2068965517241	59.1666666666667	47.1544715447154	22.7272727272727	20.5357142857143	44.1666666666667	43.4782608695652	36.3636363636364	18.3333333333333	31.0344827586207	29.2452830188679	9.32203389830508	55.4621848739496	83.3333333333333	89.2561983471074	57.6576576576577	9.09090909090909			76.2295081967213	42.70913945470927
Aug_1969	36.6666666666667	43.6974789915966	29.0598290598291	29.4642857142857	19.8275862068966	29.3103448275862	55.7522123893805	27.5229357798165	10.6194690265487	20.3389830508475	21.2389380530973	4.42477876106195	43.4782608695652	78.2608695652174	76.0683760683761	25.5102040816327	6.54205607476635			52.7777777777778	33.92005849805272
Sep_1969	42.6086956521739	45.7142857142857	40.3669724770642	50.0	31.0344827586207	39.6551724137931	63.5593220338983	50.4347826086956	20.5357142857143	33.9622641509434	43.1034482758621	13.3928571428571	66.3793103448276	79.4871794871795	64.3478260869565	58.1818181818182	11.5044247787611			51.3274336283186	44.75533277898722
May_1970	37.8640776699029	35.8974358974359	41.4414414414414	28.3333333333333	29.5081967213115	40.3508771929825	39.6694214876033	44.0677966101695	23.3644859813084	23.4234234234234	41.2280701754386	24.2990654205607	48.2456140350877	76.4227642276423	91.1290322580645	71.6666666666667	17.1171171171171			71.1711711711712	43.622221712814486
Jun_1970	29.8076923076923	61.6071428571429	40.3669724770642	45.2991452991453	38.4615384615385	42.8571428571429	49.1525423728814	56.7796610169492	27.027027027027	35.1351351351351	55.1724137931034	24.5614035087719	59.8290598290598	67.5213675213675	91.5966386554622	58.7719298245614	6.19469026548673			61.2068965517241	47.29713332006976
Jul_1970	50.4201680672269	70.4918032786885	41.8803418803419	21.551724137931	15.0442477876106	45.9016393442623	43.6974789915966	37.2881355932203	27.8688524590164	34.1880341880342	28.5714285714286	19.0082644628099	48.3870967741936	77.4193548387097	92.741935483871	70.4347826086957	6.61157024793388			73.0434782608696	44.6972409431356
Aug_1970	49.1379310344828	67.479674796748	50.0	24.5762711864407	10.8333333333333	49.1935483870968	35.8333333333333	31.1475409836066	37.0967741935484	46.7213114754098	26.271186440678	27.4193548387097	44.7154471544715	82.258064516129	92.5619834710744	54.3103448275862	13.9130434782609			66.1157024793389	44.976935885013795
Sep_1970	30.9734513274336	19.4444444444444	22.4137931034483	20.3389830508475	14.5299145299145	15.2380952380952	33.3333333333333	28.2051282051282	6.08695652173913	26.0869565217391	26.9565217391304	2.58620689655172	26.7857142857143	64.7058823529412	56.6666666666667	46.0176991150442	12.8440366972477			62.5	28.650765779412193
May_1971	39.8230088495575	51.2820512820513	55.0	38.0530973451327	37.2881355932203	50.0	49.0909090909091	49.1803278688525	36.6071428571429	49.1379310344828	52.0325203252033	34.7457627118644	53.3898305084746	84.6774193548387	74.1935483870968	73.9837398373984	30.5084745762712			80.3418803418803	52.18532110913205
Jun_1971	62.9310344827586	55.9633027522936	40.1709401709402	37.0689655172414	36.9747899159664	44.8275862068966	48.2456140350877	53.781512605042	36.8421052631579	33.3333333333333	53.448275862069	28.448275862069	61.2068965517241	83.1932773109244	85.8333333333333	76.6666666666667	19.1666666666667			65.2173913043478	51.295553768917706
Jul_1971	41.7391304347826	60.9756097560976	50.0	23.9316239316239	17.3913043478261	49.5934959349593	49.1228070175439	42.5	25.4098360655738	38.655462184874	36.5217391304348	23.9669421487603	58.8709677419355	75.0	94.3548387096774	52.991452991453	21.6216216216216			80.0	46.813712889842435
Aug_1971	44.1441441441441	54.2372881355932	34.1666666666667	14.7540983606557	13.1147540983607	30.327868852459	33.0578512396694	27.0491803278689	23.728813559322	41.6666666666667	25.6198347107438	13.9344262295082	38.9830508474576	94.3089430894309	87.0967741935484	52.4590163934426	32.2314049586777			67.7685950413223	40.48052097308544
Sep_1971	28.4403669724771	43.5897435897436	24.5614035087719	21.6666666666667	21.0084033613445	17.5	23.2758620689655	26.271186440678	10.9243697478992	25.9259259259259	28.2051282051282	9.16666666666667	21.2389380530973	73.9495798319328	73.3333333333333	46.0176991150442	6.19469026548673			45.2173913043478	30.360408614306078
May_1972	42.3423423423423	65.2542372881356	43.9252336448598	26.4462809917355	24.5614035087719		33.3333333333333	24.3697478991597	27.5229357798165	50.9433962264151	28.448275862069	23.2142857142857	39.8305084745763	76.6666666666667	88.2352941176471	63.3928571428571	22.0183486238532			56.3025210084034	43.34162756617225
Jun_1972	44.5454545454545	61.7391304347826	50.4424778761062	39.2857142857143	37.3913043478261		41.2280701754386	55.5555555555556	26.7857142857143	30.0970873786408	53.3333333333333	21.0526315789474	55.6521739130435	88.3333333333333	85.8333333333333	67.2268907563025	10.5263157894737			72.0720720720721	49.47650547029837
Jul_1972	38.0165289256198	76.2295081967213	46.7213114754098	19.1304347826087	16.3793103448276		36.8421052631579	23.7704918032787	33.6206896551724	43.5897435897436	20.0	26.7241379310345	39.6694214876033	60.655737704918	88.7096774193548	39.8305084745763	4.95049504950495			56.3025210084034	39.47897783011382
Aug_1972	30.2752293577982	49.5798319327731	23.9669421487603	23.9316239316239	18.0327868852459		24.5901639344262	30.8333333333333	21.9298245614035	28.448275862069	27.1186440677966	12.9310344827586	40.495867768595	93.5483870967742	86.6666666666667	66.1157024793389	15.702479338843			77.2357723577236	39.49426860034882
Sep_1972	44.5454545454545	45.6140350877193	35.3982300884956	19.6428571428571	20.7547169811321		32.4561403508772	34.2105263157895	26.3636363636364	25.0	39.8230088495575	20.7207207207207	37.3913043478261	59.4827586206897	94.1666666666667	38.655462184874	10.6194690265487			51.3274336283186	37.42190711300963
May_1973	44.4444444444444	55.3571428571429	46.3636363636364	52.1008403361345	48.2758620689655	40.0	60.655737704918	59.0163934426229	18.8679245283019	38.6792452830189	55.7377049180328	17.9245283018868	60.8695652173913	81.4516129032258	80.6451612903226	80.4878048780488	19.8275862068966			69.2307692307692	51.66310888754219
Jun_1973	39.2523364485981	42.8571428571429	42.2018348623853	36.4485981308411	34.2342342342342	37.8640776699029	57.5221238938053	43.5897435897436	18.018018018018	31.7307692307692	47.1153846153846	11.6071428571429	50.9090909090909	76.0683760683761	74.7899159663866	55.9322033898305	11.8181818181818			44.5454545454545	42.02803495029381
Jul_1973	40.8333333333333	52.8925619834711	41.1764705882353	44.1666666666667	37.9032258064516	40.6779661016949	60.655737704918	55.6451612903226	22.5806451612903	36.3636363636364	50.4201680672269	14.5161290322581	53.2258064516129	86.0655737704918	90.0826446280992	68.3333333333333	10.1851851851852			67.5	48.512458081568205
Aug_1973	49.5798319327731	66.6666666666667	57.7235772357724	33.0578512396694	27.4193548387097	47.9338842975207	57.258064516129	42.2764227642276	30.6451612903226	36.7521367521368	37.7049180327869	22.1311475409836	55.7377049180328	79.3388429752066	90.983606557377	24.7787610619469	13.7614678899083			61.864406779661	46.42298929387951
Sep_1973	39.8305084745763	41.025641025641	36.9369369369369	48.2758620689655	49.1525423728814	47.6190476190476	63.2478632478632	50.0	35.3982300884956	34.8623853211009	52.1008403361345	28.3185840707965	60.5263157894737	65.546218487395	69.7478991596639	42.6086956521739	13.1578947368421			38.0530973451327	45.35603126295115
May_1974	52.6315789473684	25.6637168141593	45.2991452991453	38.655462184874	52.991452991453	37.9310344827586	51.2396694214876	59.3220338983051	20.353982300885	34.2105263157895	56.6666666666667	13.2743362831858	54.1666666666667	87.603305785124	89.5161290322581	56.8965517241379	11.7117117117117			60.3448275862069	47.13771100623242
Jun_1974	43.1192660550459	59.1304347826087	43.75	36.7521367521368	30.7017543859649	36.9369369369369	48.3333333333333	44.1666666666667	24.1071428571429	46.9026548672566	40.1709401709402	21.9298245614035	47.3214285714286	86.2068965517241	90.8333333333333	33.0275229357798	2.83018867924528			56.8965517241379	44.06205628694919
Jul_1974	40.0	50.8333333333333	42.1052631578947	23.9669421487603	15.9663865546218	42.1052631578947	33.6065573770492	30.5084745762712	30.0	41.2280701754386	27.1186440677966	24.390243902439	43.6974789915966	80.6451612903226	86.8852459016393	47.8260869565217	8.54700854700855			54.7008547008547	40.229500824413485
Aug_1974	52.1367521367521	58.8235294117647	60.5042016806723	42.1052631578947	36.7521367521368	48.2758620689655	55.6451612903226	49.1803278688525	39.3162393162393	37.5	48.3333333333333	26.890756302521	73.3333333333333	79.6747967479675	81.9672131147541	36.2068965517241	8.47457627118644			50.4347826086956	49.19750899706199
Sep_1974	25.9259259259259	67.2413793103448	31.25	47.8260869565217	29.0598290598291	50.0	58.3333333333333	46.1538461538462	36.4406779661017	45.5357142857143	40.3361344537815	20.8333333333333	60.1694915254237	83.1932773109244	60.6837606837607	52.1739130434783	21.1864406779661			50.0	45.9079524455714
May_1975	41.1290322580645	34.453781512605	45.8715596330275	41.8032786885246	26.0504201680672	40.5172413793103	55.2845528455285	52.4193548387097	20.3703703703704	36.6071428571429	49.5867768595041	18.0952380952381	52.991452991453	67.5	77.0491803278689	65.0	19.6581196581197	32.7102803738318	47.1153846153846	52.1739130434783	43.81935402581146
Jun_1975	42.3728813559322	38.7931034482759	50.0	62.1621621621622	45.045045045045	51.7543859649123	65.0	65.7894736842105	29.6610169491525	42.5925925925926	54.7826086956522	28.448275862069	75.2808988764045	71.4285714285714	89.9159663865546	50.8474576271186	18.2608695652174	43.3628318584071	70.7547169811321	78.9915966386555	53.76222275610328
Jul_1975	47.5806451612903	56.9105691056911	50.0	30.1724137931034	26.2295081967213	46.6101694915254	52.5	43.801652892562	35.4838709677419	47.5409836065574	40.1709401709402	35.8695652173913	70.1149425287356	69.9186991869919	89.5161290322581	48.7179487179487	18.5840707964602	56.4102564102564	68.8073394495413	53.3898305084746	49.41647676170955
Aug_1975	70.9677419354839	56.198347107438	53.781512605042	38.9380530973451	27.6422764227642	43.3333333333333	51.6129032258064	35.5371900826446	27.6422764227642	39.8305084745763	35.0	23.9130434782609	56.0975609756098	86.7768595041322	87.603305785124	31.6239316239316	22.1238938053097	48.7394957983193	50.4347826086956	52.1008403361345	46.99489283113578
Sep_1975	31.3559322033898	70.0	24.3478260869565	32.4786324786325	26.271186440678	51.2820512820513	45.8333333333333	32.7586206896552	38.2608695652174	42.4778761061947	34.7457627118644	22.6086956521739	51.1904761904762	81.6666666666667	71.6666666666667	46.6101694915254	12.6050420168067	44.2477876106195	64.6551724137931	75.2136752136752	45.01382214101882
May_1976	51.7543859649123	27.5	35.2941176470588	38.3333333333333	32.2033898305085	40.5660377358491	47.5409836065574	46.7213114754098	21.4285714285714	28.3333333333333	48.7179487179487	21.1538461538462	54.0540540540541	82.7868852459016	82.9268292682927	54.2372881355932	16.3793103448276	60.1851851851852	57.9439252336449	66.9421487603306	45.750144272757936
Jun_1976	42.8571428571429	40.8695652173913	37.3913043478261	18.348623853211	21.0526315789474	21.6981132075472	21.2389380530973	26.9565217391304	19.0909090909091	27.3504273504274	21.4285714285714	20.0	22.4719101123595	72.4137931034483	92.5	42.3728813559322	5.35714285714286	51.0204081632653	66.9642857142857	58.4745762711864	36.492887315091096
Jul_1976	38.7931034482759	55.8333333333333	29.2682926829268	42.6229508196721	36.0655737704918	37.6068376068376	61.4754098360656	59.0163934426229	30.8943089430894	30.5084745762712	55.7377049180328	23.7704918032787	66.2650602409639	81.3008130081301	86.0655737704918	67.479674796748	8.69565217391304	51.4018691588785	32.1100917431193	31.6666666666667	46.32891383699047
Aug_1976	65.1785714285714	60.655737704918	49.1935483870968	18.8524590163934	14.6341463414634	38.7387387387387	18.0327868852459	26.2295081967213	28.3333333333333	47.0588235294118	22.1311475409836	27.2727272727273	39.2857142857143	80.4878048780488	91.1290322580645	54.5454545454545	17.0731707317073	53.3980582524272	40.1960784313725	45.9016393442623	41.91642405513282
Sep_1976	45.045045045045	47.3684210526316	33.0434782608696	35.1851851851852	36.036036036036	27.3584905660377	48.2456140350877	51.8181818181818	28.8288288288288	37.9310344827586	45.045045045045	25.8928571428571	40.8450704225352	84.4827586206897	80.8333333333333	50.8474576271186	14.6551724137931	52.0	22.972972972973	35.9649122807018	42.219994758485434
May_1977	58.974358974359	24.0740740740741	45.0819672131148	29.3103448275862	21.8487394957983	27.2727272727273	25.2032520325203	37.1900826446281	21.1864406779661	39.0243902439024	31.8965517241379	22.2222222222222	16.6666666666667	73.9837398373984	79.6747967479675	33.9130434782609	23.6842105263158	32.9787234042553	21.4953271028037	18.4210526315789	34.20513558991419
Jun_1977	50.4504504504504	64.9122807017544	59.6330275229358	48.2758620689655	36.1111111111111	46.2264150943396	58.2608695652174	57.0175438596491	34.3434343434343	41.4414414414414	49.5495495495495	33.9805825242718	56.3218390804598	91.5966386554622	89.1666666666667	42.6086956521739	10.0	62.8571428571429	52.1739130434783	31.8965517241379	50.8412007956321
Jul_1977	46.551724137931	44.8275862068966	47.008547008547	20.0	16.9642857142857	27.2727272727273	37.2881355932203	32.2033898305085	21.4876033057851	29.6610169491525	29.2035398230088	15.5737704918033	30.0	71.551724137931	84.5528455284553	47.4576271186441	4.31034482758621	45.8715596330275	56.5217391304348	47.0588235294118	37.768349511967834
Aug_1977	46.0869565217391	69.672131147541	55.6451612903226	24.5901639344262	24.1666666666667	45.045045045045	45.0	40.6779661016949	41.8181818181818	53.3333333333333	33.3333333333333	31.5315315315315	54.2553191489362	83.6065573770492	87.9032258064516	57.8512396694215	15.9663865546218	26.1682242990654	43.4782608695652	30.0	45.50648422244631
Sep_1977	33.9285714285714	45.3781512605042	28.2051282051282	30.5084745762712	27.1186440677966	24.7706422018349	37.719298245614	29.5652173913043	29.7297297297297	34.2105263157895	19.6261682242991	21.0526315789474	40.0	50.0	67.5213675213675	14.6788990825688	21.6216216216216	40.8602150537634	27.4336283185841	28.8288288288288	32.63788718262624
May_1978	38.2608695652174	22.3214285714286	37.9310344827586	21.9298245614035	18.9655172413793	18.1818181818182	25.6880733944954	19.8198198198198	9.52380952380952	27.1186440677966	24.3243243243243	6.66666666666667	26.6666666666667	78.8617886178862	80.6451612903226	68.3333333333333	16.5289256198347	37.8640776699029	50.8928571428571	54.6218487394958	34.25732447406086
Jun_1978	33.0357142857143	54.3859649122807	43.859649122807	30.7692307692308	15.7894736842105	32.6732673267327	36.283185840708	31.304347826087	20.5128205128205	35.0877192982456	28.0701754385965	18.8034188034188	42.1686746987952	70.5882352941177	90.8333333333333	25.2173913043478	16.3793103448276	20.0	56.1904761904762	72.4137931034483	38.71830910450993
Jul_1978	47.8260869565217	61.4754098360656	61.7886178861789	21.1382113821138	13.8211382113821	48.3050847457627	39.1666666666667	29.1666666666667	27.8688524590164	39.8305084745763	25.8333333333333	26.6129032258064	53.1645569620253	69.9186991869919	86.0655737704918	63.4146341463415	15.5737704918033	40.7766990291262	66.3636363636364	69.3548387096774	45.37329442520922
Aug_1978	55.9633027522936	47.008547008547	45.0819672131148	26.8292682926829	25.6198347107438	28.0373831775701	49.1666666666667	34.453781512605	13.8211382113821	36.4406779661017	31.0924369747899	8.19672131147541	46.6666666666667	63.9344262295082	82.7868852459016	43.5897435897436	18.3333333333333	47.0	54.0	38.8429752066116	39.843287803486895
Sep_1978	47.787610619469	28.5714285714286	38.3928571428571	19.8275862068966	19.1304347826087	13.4615384615385	25.4237288135593	26.7241379310345	8.18181818181818	34.6153846153846	31.304347826087	10.0	12.5	53.781512605042	74.7826086956522	24.2990654205607	13.1578947368421	42.8571428571429	28.8461538461538	33.6283185840708	29.363678494907333
May_1979	49.5495495495495	45.5357142857143	40.3669724770642	39.2857142857143	31.5789473684211	39.4736842105263	44.9152542372881	54.1666666666667	27.3504273504274	38.4615384615385	47.4576271186441	22.0338983050847	46.5909090909091	59.504132231405	85.4838709677419	59.6638655462185	18.3333333333333	40.0	54.7826086956522	75.8620689655172	46.019839157370825
Jun_1979	50.0	39.8230088495575	36.7521367521368	31.0344827586207	24.3478260869565	31.1926605504587	37.3913043478261	41.8181818181818	18.4210526315789	24.3478260869565	40.3669724770642	14.4067796610169	41.6666666666667	71.551724137931	93.2203389830508	42.8571428571429	13.1578947368421	38.2352941176471	57.2727272727273	76.9230769230769	41.239354885771974
Jul_1979	48.3050847457627	48.695652173913	34.7107438016529	29.0598290598291	22.8813559322034	37.2881355932203	49.5575221238938	33.6065573770492	30.7017543859649	31.6666666666667	34.7107438016529	20.0	55.8139534883721	74.5901639344262	80.6451612903226	35.6521739130435	16.2393162393162	31.5789473684211	55.5555555555556	69.1666666666667	42.02129920589665
Aug_1979	55.5555555555556	40.1709401709402	42.0168067226891	31.0924369747899	25.2032520325203	29.5652173913043	40.495867768595	41.6666666666667	28.099173553719	29.3103448275862	38.655462184874	21.6666666666667	54.0229885057471	77.3109243697479	91.9354838709677	40.0	21.0084033613445	32.6732673267327	43.859649122807	68.4210526315789	42.636507985241636
Sep_1979	41.3461538461538	28.9473684210526	18.1818181818182	13.8888888888889	11.0091743119266	18.5840707964602	17.8571428571429	22.6086956521739	16.1016949152542	36.2068965517241	17.5438596491228	11.0169491525424	29.8507462686567	50.8771929824561	86.6666666666667	42.6086956521739	15.5172413793103	51.8867924528302	25.9259259259259	63.1067961165049	30.98663853343927
May_1980	42.5742574257426	50.0	58.4745762711864	34.4827586206897	23.3333333333333	50.0	41.3793103448276	42.9752066115703	29.9065420560748	40.6779661016949	43.4426229508197	29.7297297297297	42.3076923076923	68.6440677966102	93.5483870967742	67.5213675213675	27.2727272727273	39.4230769230769	44.3396226415094	73.3333333333333	47.168328916938
Jun_1980	45.2991452991453	40.7079646017699	38.5964912280702	12.3809523809524	15.2380952380952	31.8965517241379	17.5925925925926	27.1028037383178	23.6842105263158	23.4782608695652	25.0	27.4336283185841	35.3658536585366	82.5	95.0	34.6153846153846	20.353982300885	38.0434782608696	41.5929203539823	69.6428571428571	37.27625864250307
Jul_1980	51.3274336283186	54.5454545454545	54.0983606557377	23.5294117647059	8.47457627118644	41.1290322580645	26.6666666666667	29.2682926829268	33.0578512396694	28.3333333333333	26.271186440678	23.3333333333333	44.9438202247191	71.3114754098361	91.9354838709677	40.3361344537815	23.5294117647059	66.3793103448276	66.0869565217391	75.6302521008403	44.00938887557462
Aug_1980	55.6521739130435	65.8333333333333	70.2479338842975	23.5772357723577	15.5737704918033	47.3684210526316	29.8387096774194	35.4838709677419	36.3636363636364	39.6551724137931	34.7107438016529	24.1666666666667	61.9047619047619	59.6638655462185	89.1666666666667	33.6283185840708	22.5	42.5925925925926	45.4545454545455	61.8181818181818	44.76003004527076
Sep_1980	66.6666666666667	44.4444444444444	57.0093457943925	47.5	38.135593220339	46.0869565217391	54.6218487394958	49.1525423728814	33.0434782608696	38.7931034482759	45.2991452991453	25.6410256410256	57.1428571428571	56.7796610169492	78.9915966386555	35.6521739130435	10.2564102564103	43.298969072165	42.2018348623853	77.1929824561403	47.39553178839408
May_1981	43.859649122807	32.4324324324324	37.2881355932203	35.7142857142857	36.8421052631579	31.1475409836066	46.2962962962963	50.4132231404959	18.75	36.9747899159664	53.9130434782609	17.3076923076923	54.1176470588235	38.4615384615385	91.9354838709677	50.8333333333333	19.0082644628099	36.283185840708	37.3913043478261	63.8095238095238	41.638973771687624
Jun_1981	49.0566037735849	33.0188679245283	38.0530973451327	26.6666666666667	22.5	18.2608695652174	38.135593220339	36.4406779661017	8.7719298245614	37.037037037037	32.4786324786325	9.09090909090909	31.7647058823529	49.5798319327731	93.3333333333333	23.0088495575221	5.21739130434783	31.7757009345794	36.3636363636364	54.3859649122807	33.74701495567682
Jul_1981	42.9824561403509	50.0	50.8333333333333	14.2857142857143	14.2857142857143	43.9655172413793	42.8571428571429	29.1666666666667	30.8943089430894	33.3333333333333	26.3157894736842	17.2413793103448	54.4444444444444	76.4705882352941	91.0569105691057	42.6229508196721	20.8333333333333	18.75	72.6495726495726	91.869918699187	43.242953731068134
Aug_1981	53.448275862069	67.2413793103448	45.0	19.672131147541	18.8524590163934	45.0	33.6065573770492	29.1666666666667	37.3983739837398	51.2605042016807	30.7692307692308	24.390243902439	46.5116279069767	71.900826446281	87.0967741935484	42.2764227642276	39.1666666666667	32.1428571428571	61.8181818181818	75.8064516129032	45.62628153943985
Sep_1981	45.7142857142857	49.1379310344828	24.7787610619469	31.6239316239316	27.1929824561404	33.0357142857143	45.7627118644068	26.6666666666667	27.9661016949153	34.4827586206897	28.2051282051282	23.2142857142857	52.9411764705882	52.1008403361345	73.728813559322	37.6068376068376	14.7826086956522	46.4285714285714	53.7735849056604	73.728813559322	40.14362527523412
May_1982	20.5607476635514	35.1851851851852	46.1538461538462	49.1228070175439	45.7627118644068	58.974358974359	53.9130434782609	55.7377049180328	33.3333333333333	27.5862068965517	55.3719008264463	30.0	64.0	67.2131147540984	87.0967741935484	43.2432432432432	15.929203539823	32.7272727272727	55.6521739130435	72.8813559322034	47.5222492307375
Jun_1982	48.1481481481481	68.0672268907563	65.1785714285714	52.5423728813559	53.8461538461538	57.7586206896552	53.9130434782609	59.6638655462185	46.1538461538462	58.2608695652174	59.4827586206897	35.5932203389831	63.6363636363636	73.9495798319328	92.5	61.2068965517241	7.3394495412844	22.2222222222222	62.0689655172414	74.3362831858407	55.79342290372328
Jul_1982	40.0	60.0	48.695652173913	11.6666666666667	13.0081300813008	50.9259259259259	30.5084745762712	27.0491803278689	32.2314049586777	46.4912280701754	25.8333333333333	29.8245614035088	53.6585365853659	83.1932773109244	89.344262295082	34.7826086956522	15.7894736842105	38.3333333333333	64.5454545454545	65.8333333333333	43.0857418650499
Aug_1982	36.697247706422	57.9831932773109	32.4786324786325	23.4782608695652	19.2982456140351	36.697247706422	33.6134453781513	37.8151260504202	25.8333333333333	33.0578512396694	36.036036036036	19.4690265486726	54.8780487804878	74.7899159663866	89.5161290322581	36.283185840708	14.2857142857143	30.7017543859649	60.0	62.6016260162602	40.77570102732252
Sep_1982	39.1752577319588	38.2608695652174	28.448275862069	20.0	27.6785714285714	22.1238938053097	29.5652173913043	36.5217391304348	13.0434782608696	27.6785714285714	29.4642857142857	11.4035087719298	32.5	80.5084745762712	71.4285714285714	47.4576271186441	24.3478260869565	47.3684210526316	63.4782608695652	65.2542372881356	37.78535437556487
May_1983	30.5263157894737	55.0	49.1525423728814	32.520325203252	23.1404958677686	34.2592592592593	41.1764705882353	45.8333333333333	30.1724137931034	47.0588235294118	40.1639344262295	23.728813559322	35.7142857142857	76.0330578512397	92.741935483871	63.3333333333333	15.5737704918033	41.1214953271028	54.2857142857143	71.9298245614035	45.17330723855119
Jun_1983	30.0970873786408	33.3333333333333	43.4782608695652	50.8474576271186	44.4444444444444	47.6635514018692	67.7966101694915	58.1196581196581	23.2142857142857	38.1818181818182	52.1008403361345	22.4299065420561	70.4545454545455	58.8235294117647	95.6140350877193	66.6666666666667	13.5593220338983	35.7142857142857	35.3448275862069	44.9152542372881	46.63998601553954
Jul_1983	39.8058252427184	50.4065040650407	43.3333333333333	17.3553719008264	20.3252032520325	35.9649122807018	29.2682926829268	30.6451612903226	26.4462809917355	37.7049180327869	30.2521008403361	23.1404958677686	38.4615384615385	68.8524590163934	92.741935483871	37.6068376068376	7.5	35.0877192982456	45.945945945946	51.6949152542373	38.12698754237994
Aug_1983	28.7234042553192	59.8360655737705	34.7826086956522	13.9344262295082	12.396694214876	30.9090909090909	21.7741935483871	26.4462809917355	19.0082644628099	24.7787610619469	17.5438596491228	16.6666666666667	41.7582417582418	82.7868852459016	87.0967741935484	19.6581196581197	19.1304347826087	47.5409836065574	48.6725663716814	61.1570247933884	35.73006733344667
Sep_1983	30.3030303030303	36.2068965517241	37.962962962963	17.5	18.4873949579832	36.4485981308411	38.3333333333333	26.0504201680672	23.5294117647059	15.6521739130435	19.2307692307692	22.6890756302521	27.710843373494	65.8119658119658	66.6666666666667	26.0869565217391	15.929203539823	30.5555555555556	45.8333333333333	51.304347826087	32.61464697876886
May_1984	47.1910112359551	29.8969072164948	42.7350427350427	21.4285714285714	20.5128205128205	5.76923076923077	30.2521008403361	34.1666666666667	5.94059405940594	41.8181818181818	29.9145299145299	7.47663551401869	21.4285714285714	77.5	81.3008130081301	34.8214285714286	10.8108108108108	28.4403669724771	28.8288288288288	49.5575221238938	32.489531722769755
Jun_1984	41.25	45.6896551724138	54.0540540540541	31.1926605504587	29.3103448275862	43.5185185185185	41.8803418803419	46.1538461538462	27.6190476190476	37.7358490566038	35.4545454545455	26.0416666666667	50.0	79.8245614035088	90.0	48.2456140350877	8.84955752212389	48.2758620689655	39.8230088495575	58.0357142857143	44.14774240595203
Jul_1984	36.5853658536585	39.344262295082	42.6086956521739	16.2162162162162	7.5	32.2033898305085	33.0578512396694	20.1680672268908	20.1754385964912	25.0	17.4311926605505	16.504854368932	43.0232558139535	85.8333333333333	78.0487804878049	46.6101694915254	21.7391304347826	40.5172413793103	40.1709401709402	70.9401709401709	36.68391779959971
Aug_1984	41.9753086419753	55.5555555555556	31.5315315315315	21.3675213675214	20.6611570247934	33.6134453781513	26.8292682926829	40.9836065573771	24.7863247863248	32.1100917431193	42.2018348623853	17.3076923076923	37.2340425531915	78.6885245901639	83.8709677419355	31.3559322033898	22.7642276422764	49.1071428571429	34.8623853211009	42.7350427350427	38.47708018466769
